name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk),discount
"Toshiba 55"" Fire TV Edition",790,35600,67800,54276,3,2,toshiba_55_fire_tv_edition-19,12,13524
"Toshiba 55"" Fire TV Edition",129,38800,61200,53360,5,4,toshiba_55_fire_tv_edition-20,12,7840
"Toshiba 55"" Fire TV Edition",587,34000,69000,55875,4,5,toshiba_55_fire_tv_edition-21,12,13125
"Toshiba 55"" Fire TV Edition",611,36800,64200,50637,2,1,toshiba_55_fire_tv_edition-22,12,13563
"Toshiba 55"" Fire TV Edition",328,35600,67800,55725,4,5,toshiba_55_fire_tv_edition-23,12,12075
"Toshiba 55"" Fire TV Edition",223,34000,64800,40776,1,3,toshiba_55_fire_tv_edition-24,12,24024
"Toshiba 55"" Fire TV Edition",867,34000,62400,40248,1,3,toshiba_55_fire_tv_edition-25,12,22152
"Toshiba 55"" Fire TV Edition",35,37200,62400,54210,5,3,toshiba_55_fire_tv_edition-26,12,8190
"Toshiba 55"" Fire TV Edition",449,36400,60600,48621,2,1,toshiba_55_fire_tv_edition-27,12,11979
"Toshiba 55"" Fire TV Edition",186,35200,61800,50628,3,2,toshiba_55_fire_tv_edition-28,12,11172
"Samsung 75"" QLED 8K TV",387,96000,166500,141825,5,4,samsung_75_qled_8k_tv-0,13,24675
"Samsung 75"" QLED 8K TV",836,90000,166500,131693,3,3,samsung_75_qled_8k_tv-1,13,34807
"Samsung 75"" QLED 8K TV",548,87000,172500,140438,4,5,samsung_75_qled_8k_tv-2,13,32062
"Samsung 75"" QLED 8K TV",157,85000,151500,99630,1,3,samsung_75_qled_8k_tv-3,13,51870
"Samsung 75"" QLED 8K TV",255,96000,169500,143775,5,4,samsung_75_qled_8k_tv-4,13,25725
"Samsung 75"" QLED 8K TV",754,92000,157500,119183,2,3,samsung_75_qled_8k_tv-5,13,38317
"Samsung 75"" QLED 8K TV",142,87000,151500,127313,5,5,samsung_75_qled_8k_tv-6,13,24187
"Samsung 75"" QLED 8K TV",708,98000,168000,143500,5,4,samsung_75_qled_8k_tv-7,13,24500
"Samsung 75"" QLED 8K TV",397,93000,163500,137063,4,5,samsung_75_qled_8k_tv-8,13,26437
"Samsung 75"" QLED 8K TV",621,87000,168000,114540,1,1,samsung_75_qled_8k_tv-9,13,53460
"Samsung 75"" QLED 8K TV",731,91000,157500,105630,1,3,samsung_75_qled_8k_tv-10,13,51870
"Samsung 75"" QLED 8K TV",770,96000,154500,131978,3,1,samsung_75_qled_8k_tv-11,13,22522
"Samsung 75"" QLED 8K TV",880,95000,171000,126540,2,3,samsung_75_qled_8k_tv-12,13,44460
"Samsung 75"" QLED 8K TV",601,86000,156000,118200,2,2,samsung_75_qled_8k_tv-13,13,37800
"Samsung 75"" QLED 8K TV",899,97000,163500,143550,5,2,samsung_75_qled_8k_tv-14,13,19950
"Samsung 75"" QLED 8K TV",174,91000,168000,139125,5,5,samsung_75_qled_8k_tv-15,13,28875
"Samsung 75"" QLED 8K TV",643,86000,159000,137100,5,2,samsung_75_qled_8k_tv-16,13,21900
"Samsung 75"" QLED 8K TV",767,89000,165000,130420,3,3,samsung_75_qled_8k_tv-17,13,34580
"Samsung 75"" QLED 8K TV",488,95000,154500,114338,2,5,samsung_75_qled_8k_tv-18,13,40162
"Samsung 75"" QLED 8K TV",955,91000,168000,130270,3,4,samsung_75_qled_8k_tv-19,13,37730
"Samsung 75"" QLED 8K TV",169,91000,163500,98250,1,5,samsung_75_qled_8k_tv-20,13,65250
"Samsung 75"" QLED 8K TV",426,87000,169500,134850,3,2,samsung_75_qled_8k_tv-21,13,34650
"Samsung 75"" QLED 8K TV",743,89000,156000,99720,1,4,samsung_75_qled_8k_tv-22,13,56280
"Samsung 75"" QLED 8K TV",663,98000,154500,121448,2,3,samsung_75_qled_8k_tv-23,13,33052
"Samsung 75"" QLED 8K TV",864,86000,165000,126290,3,4,samsung_75_qled_8k_tv-24,13,38710
"Samsung 75"" QLED 8K TV",699,85000,159000,109050,2,5,samsung_75_qled_8k_tv-25,13,49950
"Samsung 75"" QLED 8K TV",410,95000,168000,147925,4,1,samsung_75_qled_8k_tv-26,13,20075
"Samsung 75"" QLED 8K TV",939,94000,171000,145975,5,3,samsung_75_qled_8k_tv-27,13,25025
"Samsung 75"" QLED 8K TV",61,95000,166500,131108,2,1,samsung_75_qled_8k_tv-28,13,35392
"Samsung 75"" QLED 8K TV",942,99000,159000,108600,1,4,samsung_75_qled_8k_tv-29,13,50400
"LG 55"" NanoCell 4K TV",363,49500,92400,80603,5,1,lg_55_nanocell_4k_tv-0,14,11797
"LG 55"" NanoCell 4K TV",66,47850,88275,71297,3,2,lg_55_nanocell_4k_tv-1,14,16978
"LG 55"" NanoCell 4K TV",722,54450,86625,69734,3,5,lg_55_nanocell_4k_tv-2,14,16891
"LG 55"" NanoCell 4K TV",686,52800,92400,71610,3,5,lg_55_nanocell_4k_tv-3,14,20790
"LG 55"" NanoCell 4K TV",159,48950,83325,68888,3,2,lg_55_nanocell_4k_tv-4,14,14437
"LG 55"" NanoCell 4K TV",987,53900,83325,68907,3,4,lg_55_nanocell_4k_tv-5,14,14418
"LG 55"" NanoCell 4K TV",448,47850,84975,66784,3,4,lg_55_nanocell_4k_tv-6,14,18191
"LG 55"" NanoCell 4K TV",779,53900,84975,57008,1,5,lg_55_nanocell_4k_tv-7,14,27967
"LG 55"" NanoCell 4K TV",323,47850,92400,70571,3,4,lg_55_nanocell_4k_tv-8,14,21829
"LG 55"" NanoCell 4K TV",169,53900,89925,78217,5,3,lg_55_nanocell_4k_tv-9,14,11708
"LG 55"" NanoCell 4K TV",745,48950,89100,72237,3,2,lg_55_nanocell_4k_tv-10,14,16863
"LG 55"" NanoCell 4K TV",998,53900,84975,74876,5,3,lg_55_nanocell_4k_tv-11,14,10099
"LG 55"" NanoCell 4K TV",523,53900,87450,69837,3,5,lg_55_nanocell_4k_tv-12,14,17613
"LG 55"" NanoCell 4K TV",367,49500,84975,59433,1,2,lg_55_nanocell_4k_tv-13,14,25542
"LG 55"" NanoCell 4K TV",763,50050,84150,61644,1,1,lg_55_nanocell_4k_tv-14,14,22506
"LG 55"" NanoCell 4K TV",712,48400,90750,68517,3,5,lg_55_nanocell_4k_tv-15,14,22233
"LG 55"" NanoCell 4K TV",570,51700,88275,70354,3,4,lg_55_nanocell_4k_tv-16,14,17921
"LG 55"" NanoCell 4K TV",537,47850,93225,70992,3,4,lg_55_nanocell_4k_tv-17,14,22233
"LG 55"" NanoCell 4K TV",92,50600,89925,76162,4,4,lg_55_nanocell_4k_tv-18,14,13763
"LG 55"" NanoCell 4K TV",420,48400,89925,69578,3,4,lg_55_nanocell_4k_tv-19,14,20347
"LG 55"" NanoCell 4K TV",979,53900,93225,64911,1,2,lg_55_nanocell_4k_tv-20,14,28314
"LG 55"" NanoCell 4K TV",349,47850,86625,73054,4,4,lg_55_nanocell_4k_tv-21,14,13571
"LG 55"" NanoCell 4K TV",264,48400,93225,78657,4,3,lg_55_nanocell_4k_tv-22,14,14568
"LG 55"" NanoCell 4K TV",288,50050,88275,58460,1,3,lg_55_nanocell_4k_tv-23,14,29815
"Sony 65"" 4K HDR Android TV",138,68600,110250,82761,1,1,sony_65_4k_hdr_android_tv-0,15,27489
"Sony 65"" 4K HDR Android TV",167,65100,114450,97178,5,4,sony_65_4k_hdr_android_tv-1,15,17272
"Sony 65"" 4K HDR Android TV",576,65800,114450,70665,1,5,sony_65_4k_hdr_android_tv-2,15,43785
"Sony 65"" 4K HDR Android TV",674,59500,113400,97230,4,2,sony_65_4k_hdr_android_tv-3,15,16170
"Sony 65"" 4K HDR Android TV",833,62300,114450,98805,4,2,sony_65_4k_hdr_android_tv-4,15,15645
"Sony 65"" 4K HDR Android TV",925,66500,109200,73332,1,4,sony_65_4k_hdr_android_tv-5,15,35868
"Sony 65"" 4K HDR Android TV",757,62300,111300,97825,4,1,sony_65_4k_hdr_android_tv-6,15,13475
"Sony 65"" 4K HDR Android TV",39,67200,117600,94668,3,3,sony_65_4k_hdr_android_tv-7,15,22932
"Sony 65"" 4K HDR Android TV",567,66500,106050,92208,4,4,sony_65_4k_hdr_android_tv-8,15,13842
"Sony 65"" 4K HDR Android TV",791,59500,109200,93048,4,3,sony_65_4k_hdr_android_tv-9,15,16152
"Sony 65"" 4K HDR Android TV",862,69300,113400,94878,3,2,sony_65_4k_hdr_android_tv-10,15,18522
"Sony 65"" 4K HDR Android TV",991,60900,108150,71295,1,3,sony_65_4k_hdr_android_tv-11,15,36855
"Sony 65"" 4K HDR Android TV",355,65100,108150,88563,3,3,sony_65_4k_hdr_android_tv-12,15,19587
"Sony 65"" 4K HDR Android TV",262,60200,106050,83355,2,1,sony_65_4k_hdr_android_tv-13,15,22695
"Sony 65"" 4K HDR Android TV",793,63700,112350,83890,2,3,sony_65_4k_hdr_android_tv-14,15,28460
"Sony 65"" 4K HDR Android TV",890,64400,109200,96880,5,1,sony_65_4k_hdr_android_tv-15,15,12320
"Sony 65"" 4K HDR Android TV",56,63700,120750,105062,4,1,sony_65_4k_hdr_android_tv-16,15,15688
"Sony 65"" 4K HDR Android TV",125,64400,107100,95358,5,1,sony_65_4k_hdr_android_tv-17,15,11742
"Sony 65"" 4K HDR Android TV",884,63000,119700,72072,1,4,sony_65_4k_hdr_android_tv-18,15,47628
"Sony 65"" 4K HDR Android TV",217,60900,114450,87943,2,1,sony_65_4k_hdr_android_tv-19,15,26507
"Sony 65"" 4K HDR Android TV",516,61600,113400,88018,3,4,sony_65_4k_hdr_android_tv-20,15,25382
"Sony 65"" 4K HDR Android TV",257,60900,114450,97047,5,3,sony_65_4k_hdr_android_tv-21,15,17403
"Sony 65"" 4K HDR Android TV",22,62300,115500,80388,1,1,sony_65_4k_hdr_android_tv-22,15,35112
"Sony 65"" 4K HDR Android TV",955,60900,107100,82152,2,2,sony_65_4k_hdr_android_tv-23,15,24948
"Sony 65"" 4K HDR Android TV",709,67200,107100,80766,1,1,sony_65_4k_hdr_android_tv-24,15,26334
"Sony 65"" 4K HDR Android TV",270,63700,119700,100100,5,4,sony_65_4k_hdr_android_tv-25,15,19600
"Sony 65"" 4K HDR Android TV",450,68600,107100,93625,4,4,sony_65_4k_hdr_android_tv-26,15,13475
"TCL 55"" QLED 4K Android TV",772,67500,113625,98635,4,3,tcl_55_qled_4k_android_tv-0,16,14990
"TCL 55"" QLED 4K Android TV",723,67500,119250,84319,2,5,tcl_55_qled_4k_android_tv-1,16,34931
"TCL 55"" QLED 4K Android TV",930,64500,114750,99675,5,2,tcl_55_qled_4k_android_tv-2,16,15075
"TCL 55"" QLED 4K Android TV",852,72750,129375,109557,4,4,tcl_55_qled_4k_android_tv-3,16,19818
"TCL 55"" QLED 4K Android TV",238,74250,115875,91525,2,3,tcl_55_qled_4k_android_tv-4,16,24350
"TCL 55"" QLED 4K Android TV",883,73500,120375,102797,4,5,tcl_55_qled_4k_android_tv-5,16,17578
"TCL 55"" QLED 4K Android TV",620,65250,121500,70875,1,5,tcl_55_qled_4k_android_tv-6,16,50625
"TCL 55"" QLED 4K Android TV",826,66000,126000,93600,2,2,tcl_55_qled_4k_android_tv-7,16,32400
"TCL 55"" QLED 4K Android TV",213,69750,117000,100463,5,4,tcl_55_qled_4k_android_tv-8,16,16537
"TCL 55"" QLED 4K Android TV",967,68250,114750,93593,3,3,tcl_55_qled_4k_android_tv-9,16,21157
"TCL 55"" QLED 4K Android TV",136,68250,122625,102235,4,5,tcl_55_qled_4k_android_tv-10,16,20390
"TCL 55"" QLED 4K Android TV",453,69750,123750,95400,3,5,tcl_55_qled_4k_android_tv-11,16,28350
"TCL 55"" QLED 4K Android TV",32,68250,123750,96278,2,1,tcl_55_qled_4k_android_tv-12,16,27472
"TCL 55"" QLED 4K Android TV",859,70500,119250,86344,2,5,tcl_55_qled_4k_android_tv-13,16,32906
"TCL 55"" QLED 4K Android TV",314,72000,121500,94770,2,2,tcl_55_qled_4k_android_tv-14,16,26730
"TCL 55"" QLED 4K Android TV",108,70500,122625,78840,1,4,tcl_55_qled_4k_android_tv-15,16,43785
"TCL 55"" QLED 4K Android TV",518,67500,118125,86232,2,4,tcl_55_qled_4k_android_tv-16,16,31893
"TCL 55"" QLED 4K Android TV",873,71250,121500,92104,2,3,tcl_55_qled_4k_android_tv-17,16,29396
"TCL 55"" QLED 4K Android TV",790,72000,119250,103894,4,3,tcl_55_qled_4k_android_tv-18,16,15356
"TCL 55"" QLED 4K Android TV",580,73500,120375,102329,3,1,tcl_55_qled_4k_android_tv-19,16,18046
"TCL 55"" QLED 4K Android TV",791,65250,118125,102263,4,2,tcl_55_qled_4k_android_tv-20,16,15862
"TCL 55"" QLED 4K Android TV",324,74250,122625,81990,1,4,tcl_55_qled_4k_android_tv-21,16,40635
"TCL 55"" QLED 4K Android TV",287,69000,128250,103365,3,2,tcl_55_qled_4k_android_tv-22,16,24885
"TCL 55"" QLED 4K Android TV",103,69750,122625,105441,4,3,tcl_55_qled_4k_android_tv-23,16,17184
"TCL 55"" QLED 4K Android TV",121,67500,123750,108282,5,1,tcl_55_qled_4k_android_tv-24,16,15468
"TCL 55"" QLED 4K Android TV",814,72750,115875,94529,2,1,tcl_55_qled_4k_android_tv-25,16,21346
"Vizio 65"" P-Series Quantum TV",483,75200,136800,113700,5,5,vizio_65_pseries_quantum_tv-0,17,23100
"Vizio 65"" P-Series Quantum TV",382,68000,132000,105120,3,2,vizio_65_pseries_quantum_tv-1,17,26880
"Vizio 65"" P-Series Quantum TV",388,77600,124800,92940,2,5,vizio_65_pseries_quantum_tv-2,17,31860
"Vizio 65"" P-Series Quantum TV",52,78400,134400,96600,2,5,vizio_65_pseries_quantum_tv-3,17,37800
"Vizio 65"" P-Series Quantum TV",955,68000,136800,79008,1,4,vizio_65_pseries_quantum_tv-4,17,57792
"Vizio 65"" P-Series Quantum TV",645,72800,123600,107090,5,3,vizio_65_pseries_quantum_tv-5,17,16510
"Vizio 65"" P-Series Quantum TV",146,72800,133200,110550,4,5,vizio_65_pseries_quantum_tv-6,17,22650
"Vizio 65"" P-Series Quantum TV",342,72800,138000,79320,1,5,vizio_65_pseries_quantum_tv-7,17,58680
"Vizio 65"" P-Series Quantum TV",442,77600,133200,117910,5,1,vizio_65_pseries_quantum_tv-8,17,15290
"Vizio 65"" P-Series Quantum TV",852,79200,136800,91872,1,3,vizio_65_pseries_quantum_tv-9,17,44928
"Vizio 65"" P-Series Quantum TV",634,77600,127200,82560,1,5,vizio_65_pseries_quantum_tv-10,17,44640
"Vizio 65"" P-Series Quantum TV",571,78400,122400,102380,3,3,vizio_65_pseries_quantum_tv-11,17,20020
"Vizio 65"" P-Series Quantum TV",664,73600,129600,110000,4,4,vizio_65_pseries_quantum_tv-12,17,19600
"Vizio 65"" P-Series Quantum TV",332,71200,121200,106200,4,2,vizio_65_pseries_quantum_tv-13,17,15000
"Vizio 65"" P-Series Quantum TV",680,70400,123600,97532,3,4,vizio_65_pseries_quantum_tv-14,17,26068
"Vizio 65"" P-Series Quantum TV",325,73600,128400,99630,3,5,vizio_65_pseries_quantum_tv-15,17,28770
"Vizio 65"" P-Series Quantum TV",906,78400,123600,101226,2,1,vizio_65_pseries_quantum_tv-16,17,22374
"Vizio 65"" P-Series Quantum TV",248,75200,123600,110290,4,1,vizio_65_pseries_quantum_tv-17,17,13310
"Vizio 65"" P-Series Quantum TV",958,76000,128400,100104,2,2,vizio_65_pseries_quantum_tv-18,17,28296
"Vizio 65"" P-Series Quantum TV",751,68000,121200,73320,1,5,vizio_65_pseries_quantum_tv-19,17,47880
"Vizio 65"" P-Series Quantum TV",353,77600,123600,100830,2,1,vizio_65_pseries_quantum_tv-20,17,22770
"Vizio 65"" P-Series Quantum TV",515,70400,134400,110400,5,5,vizio_65_pseries_quantum_tv-21,17,24000
"Vizio 65"" P-Series Quantum TV",978,76000,121200,107640,5,2,vizio_65_pseries_quantum_tv-22,17,13560
"Vizio 65"" P-Series Quantum TV",241,78400,123600,93090,2,5,vizio_65_pseries_quantum_tv-23,17,30510
"Vizio 65"" P-Series Quantum TV",156,79200,133200,106470,2,1,vizio_65_pseries_quantum_tv-24,17,26730
"Vizio 65"" P-Series Quantum TV",866,68800,134400,91104,1,1,vizio_65_pseries_quantum_tv-25,17,43296
"Vizio 65"" P-Series Quantum TV",237,79200,127200,96960,2,4,vizio_65_pseries_quantum_tv-26,17,30240
"Vizio 65"" P-Series Quantum TV",477,72800,130800,110500,4,4,vizio_65_pseries_quantum_tv-27,17,20300
"Vizio 65"" P-Series Quantum TV",645,68800,130800,106930,3,1,vizio_65_pseries_quantum_tv-28,17,23870
"Vizio 65"" P-Series Quantum TV",213,68800,126000,84816,1,2,vizio_65_pseries_quantum_tv-29,17,41184
"Hisense 50"" 4K Roku TV",80,37600,61200,39960,1,5,hisense_50_4k_roku_tv-0,18,21240
"Hisense 50"" 4K Roku TV",568,37200,61200,54600,5,1,hisense_50_4k_roku_tv-1,18,6600
"Hisense 50"" 4K Roku TV",889,35600,63000,48204,2,2,hisense_50_4k_roku_tv-2,18,14796
"Hisense 50"" 4K Roku TV",307,35200,61800,43845,2,5,hisense_50_4k_roku_tv-3,18,17955
"Hisense 50"" 4K Roku TV",977,34400,68400,46980,2,4,hisense_50_4k_roku_tv-4,18,21420
"Hisense 50"" 4K Roku TV",173,39200,63000,54075,4,5,hisense_50_4k_roku_tv-5,18,8925
"Hisense 50"" 4K Roku TV",272,39200,61200,53500,4,4,hisense_50_4k_roku_tv-6,18,7700
"Hisense 50"" 4K Roku TV",956,36000,63600,49938,2,1,hisense_50_4k_roku_tv-7,18,13662
"Hisense 50"" 4K Roku TV",165,39600,67800,57225,5,5,hisense_50_4k_roku_tv-8,18,10575
"Hisense 50"" 4K Roku TV",43,36400,60600,44628,1,1,hisense_50_4k_roku_tv-9,18,15972
"Hisense 50"" 4K Roku TV",898,37600,62400,52852,3,1,hisense_50_4k_roku_tv-10,18,9548
"Hisense 50"" 4K Roku TV",824,39200,67200,52500,3,5,hisense_50_4k_roku_tv-11,18,14700
"Hisense 50"" 4K Roku TV",359,36000,62400,53820,5,3,hisense_50_4k_roku_tv-12,18,8580
"Hisense 50"" 4K Roku TV",910,35200,66000,54450,5,5,hisense_50_4k_roku_tv-13,18,11550
"Hisense 50"" 4K Roku TV",431,34800,64200,45678,2,4,hisense_50_4k_roku_tv-14,18,18522
"Hisense 50"" 4K Roku TV",583,39200,61800,54455,5,3,hisense_50_4k_roku_tv-15,18,7345
"Hisense 50"" 4K Roku TV",339,36400,65400,47130,2,4,hisense_50_4k_roku_tv-16,18,18270
"Hisense 50"" 4K Roku TV",784,38400,63600,53898,3,1,hisense_50_4k_roku_tv-17,18,9702
"Hisense 50"" 4K Roku TV",487,37600,64200,53028,3,2,hisense_50_4k_roku_tv-18,18,11172
"Hisense 50"" 4K Roku TV",459,38400,68400,57900,4,4,hisense_50_4k_roku_tv-19,18,10500
"Philips 55"" 4K Android TV",852,57600,101700,86265,5,4,philips_55_4k_android_tv-0,19,15435
"Philips 55"" 4K Android TV",247,52800,101700,85808,4,3,philips_55_4k_android_tv-1,19,15892
"Philips 55"" 4K Android TV",81,54600,95400,75204,2,1,philips_55_4k_android_tv-2,19,20196
"Philips 55"" 4K Android TV",717,57000,94500,83250,5,2,philips_55_4k_android_tv-3,19,11250
"Philips 55"" 4K Android TV",781,52800,100800,87600,5,1,philips_55_4k_android_tv-4,19,13200
"Philips 55"" 4K Android TV",674,55200,92700,78638,4,5,philips_55_4k_android_tv-5,19,14062
"Philips 55"" 4K Android TV",583,56400,92700,79088,4,5,philips_55_4k_android_tv-6,19,13612
"Philips 55"" 4K Android TV",853,51600,99900,73818,2,2,philips_55_4k_android_tv-7,19,26082
"Philips 55"" 4K Android TV",862,58800,98100,81594,3,2,philips_55_4k_android_tv-8,19,16506
"Philips 55"" 4K Android TV",236,55800,99900,84465,5,4,philips_55_4k_android_tv-9,19,15435
"Philips 55"" 4K Android TV",979,53400,94500,74361,3,4,philips_55_4k_android_tv-10,19,20139
"Philips 55"" 4K Android TV",76,58800,90900,67788,1,2,philips_55_4k_android_tv-11,19,23112
"Philips 55"" 4K Android TV",985,54000,96300,68382,1,1,philips_55_4k_android_tv-12,19,27918
"Philips 55"" 4K Android TV",556,55800,94500,78246,3,2,philips_55_4k_android_tv-13,19,16254
"Philips 55"" 4K Android TV",215,57000,92700,81098,5,3,philips_55_4k_android_tv-14,19,11602
"Philips 55"" 4K Android TV",248,57000,98100,70974,1,1,philips_55_4k_android_tv-15,19,27126
"Philips 55"" 4K Android TV",635,52200,102600,87480,4,2,philips_55_4k_android_tv-16,19,15120
"Philips 55"" 4K Android TV",335,52800,92700,80730,5,2,philips_55_4k_android_tv-17,19,11970
"Philips 55"" 4K Android TV",961,51600,99900,56430,1,5,philips_55_4k_android_tv-18,19,43470
"Philips 55"" 4K Android TV",411,52800,91800,65475,2,5,philips_55_4k_android_tv-19,19,26325
"Philips 55"" 4K Android TV",296,52800,98100,85643,5,1,philips_55_4k_android_tv-20,19,12457
"Philips 55"" 4K Android TV",173,51000,100800,82125,5,5,philips_55_4k_android_tv-21,19,18675
"Philips 55"" 4K Android TV",378,54000,96300,68382,1,1,philips_55_4k_android_tv-22,19,27918
"Philips 55"" 4K Android TV",865,51000,90900,78930,4,2,philips_55_4k_android_tv-23,19,11970
"Philips 55"" 4K Android TV",647,51600,98100,85313,5,1,philips_55_4k_android_tv-24,19,12787
"Philips 55"" 4K Android TV",531,52200,90900,70002,2,2,philips_55_4k_android_tv-25,19,20898
"Philips 55"" 4K Android TV",821,57000,90900,81578,5,1,philips_55_4k_android_tv-26,19,9322
"Panasonic 58"" 4K HDR TV",998,63700,98475,75002,2,5,panasonic_58_4k_hdr_tv-0,20,23473
"Panasonic 58"" 4K HDR TV",744,62400,101400,89700,5,2,panasonic_58_4k_hdr_tv-1,20,11700
"Panasonic 58"" 4K HDR TV",212,61100,104325,90277,5,3,panasonic_58_4k_hdr_tv-2,20,14048
"Panasonic 58"" 4K HDR TV",304,61100,99450,86028,5,4,panasonic_58_4k_hdr_tv-3,20,13422
"Panasonic 58"" 4K HDR TV",154,63050,101400,85293,3,2,panasonic_58_4k_hdr_tv-4,20,16107
"Panasonic 58"" 4K HDR TV",527,59150,101400,86613,5,4,panasonic_58_4k_hdr_tv-5,20,14787
"Panasonic 58"" 4K HDR TV",670,62400,106275,78634,2,4,panasonic_58_4k_hdr_tv-6,20,27641
"Panasonic 58"" 4K HDR TV",226,55900,109200,82817,2,1,panasonic_58_4k_hdr_tv-7,20,26383
"Panasonic 58"" 4K HDR TV",478,55900,107250,90562,5,3,panasonic_58_4k_hdr_tv-8,20,16688
"Panasonic 58"" 4K HDR TV",67,59800,108225,91277,5,4,panasonic_58_4k_hdr_tv-9,20,16948
"Panasonic 58"" 4K HDR TV",101,62400,112125,87512,2,1,panasonic_58_4k_hdr_tv-10,20,24613
"Panasonic 58"" 4K HDR TV",22,55250,108225,72467,2,5,panasonic_58_4k_hdr_tv-11,20,35758
"Panasonic 58"" 4K HDR TV",676,57850,105300,83711,3,3,panasonic_58_4k_hdr_tv-12,20,21589
"Panasonic 58"" 4K HDR TV",311,62400,112125,92981,3,1,panasonic_58_4k_hdr_tv-13,20,19144
"Panasonic 58"" 4K HDR TV",505,59150,101400,88725,4,2,panasonic_58_4k_hdr_tv-14,20,12675
"Panasonic 58"" 4K HDR TV",831,60450,110175,91031,3,1,panasonic_58_4k_hdr_tv-15,20,19144
"Panasonic 58"" 4K HDR TV",590,55250,107250,89050,4,4,panasonic_58_4k_hdr_tv-16,20,18200
"Panasonic 58"" 4K HDR TV",789,60450,104325,90066,5,3,panasonic_58_4k_hdr_tv-17,20,14259
"Panasonic 58"" 4K HDR TV",219,55250,108225,82268,3,4,panasonic_58_4k_hdr_tv-18,20,25957
"Panasonic 58"" 4K HDR TV",991,61100,107250,76099,2,5,panasonic_58_4k_hdr_tv-19,20,31151
"Panasonic 58"" 4K HDR TV",854,56550,107250,93308,5,1,panasonic_58_4k_hdr_tv-20,20,13942
"Panasonic 58"" 4K HDR TV",863,64350,103350,91650,5,2,panasonic_58_4k_hdr_tv-21,20,11700
"Panasonic 58"" 4K HDR TV",985,62400,104325,79799,2,3,panasonic_58_4k_hdr_tv-22,20,24526
"Panasonic 58"" 4K HDR TV",193,61100,109200,92365,4,4,panasonic_58_4k_hdr_tv-23,20,16835
"Panasonic 58"" 4K HDR TV",223,57200,107250,74217,1,1,panasonic_58_4k_hdr_tv-24,20,33033
"Panasonic 58"" 4K HDR TV",429,60450,98475,87068,4,2,panasonic_58_4k_hdr_tv-25,20,11407
"Panasonic 58"" 4K HDR TV",914,63050,101400,73788,1,2,panasonic_58_4k_hdr_tv-26,20,27612
"Panasonic 58"" 4K HDR TV",252,60450,112125,92747,4,5,panasonic_58_4k_hdr_tv-27,20,19378
"Panasonic 58"" 4K HDR TV",670,61100,112125,79980,2,4,panasonic_58_4k_hdr_tv-28,20,32145
"Sharp 65"" 4K Aquos TV",597,60900,114450,83124,2,3,sharp_65_4k_aquos_tv-0,21,31326
"Sharp 65"" 4K Aquos TV",248,62300,111300,67200,1,5,sharp_65_4k_aquos_tv-1,21,44100
"Sharp 65"" 4K Aquos TV",370,65100,112350,87544,3,5,sharp_65_4k_aquos_tv-2,21,24806
"Sharp 65"" 4K Aquos TV",236,60900,116550,76482,1,2,sharp_65_4k_aquos_tv-3,21,40068
"Sharp 65"" 4K Aquos TV",236,61600,106050,78047,2,4,sharp_65_4k_aquos_tv-4,21,28003
"Sharp 65"" 4K Aquos TV",594,61600,108150,83712,3,5,sharp_65_4k_aquos_tv-5,21,24438
"Sharp 65"" 4K Aquos TV",470,60900,116550,101247,4,1,sharp_65_4k_aquos_tv-6,21,15303
"Sharp 65"" 4K Aquos TV",920,65800,106050,93975,4,2,sharp_65_4k_aquos_tv-7,21,12075
"Sharp 65"" 4K Aquos TV",298,61600,116550,95944,4,5,sharp_65_4k_aquos_tv-8,21,20606
"Sharp 65"" 4K Aquos TV",718,63000,116550,99147,5,3,sharp_65_4k_aquos_tv-9,21,17403
"Sharp 65"" 4K Aquos TV",705,60200,117600,101815,4,1,sharp_65_4k_aquos_tv-10,21,15785
"Sharp 65"" 4K Aquos TV",192,67200,108150,94842,4,3,sharp_65_4k_aquos_tv-11,21,13308
"Sharp 65"" 4K Aquos TV",149,62300,111300,76020,1,2,sharp_65_4k_aquos_tv-12,21,35280
"Sharp 65"" 4K Aquos TV",427,68600,115500,100258,4,3,sharp_65_4k_aquos_tv-13,21,15242
"Sharp 65"" 4K Aquos TV",741,60900,111300,93660,5,4,sharp_65_4k_aquos_tv-14,21,17640
"Sharp 65"" 4K Aquos TV",33,69300,110250,98989,4,1,sharp_65_4k_aquos_tv-15,21,11261
"Sharp 65"" 4K Aquos TV",212,63000,119700,97871,3,1,sharp_65_4k_aquos_tv-16,21,21829
"Sharp 65"" 4K Aquos TV",78,63700,112350,98972,4,1,sharp_65_4k_aquos_tv-17,21,13378
"Sharp 65"" 4K Aquos TV",434,62300,107100,94780,5,1,sharp_65_4k_aquos_tv-18,21,12320
"Sharp 65"" 4K Aquos TV",857,65100,106050,92742,5,3,sharp_65_4k_aquos_tv-19,21,13308
"Sharp 65"" 4K Aquos TV",831,68600,111300,98490,5,2,sharp_65_4k_aquos_tv-20,21,12810
"Toshiba 43"" HD Smart TV",822,25500,46800,36257,2,1,toshiba_43_hd_smart_tv-0,22,10543
"Toshiba 43"" HD Smart TV",563,29400,45450,39432,4,5,toshiba_43_hd_smart_tv-1,22,6018
"Toshiba 43"" HD Smart TV",993,27900,46350,31959,1,3,toshiba_43_hd_smart_tv-2,22,14391
